측정 연도,측정 월,측정 일자,정점명,위도,경도,날씨,수심,수층,투명도,수질평가지수(WQI)등급,수온,염분,수소이온농도,용존산소량,화학적산소요구량,암모니아성질소,아질산성질소,질산성질소,용존무기질소,총질소,용존무기인,총인,규산규소,부유물질,클로로필에이
2013,11,2013-11-13,한림1,33.376111,126.185,구름많음,27,저층,4.5,2,19.46,34.07,8.12,6.96,0.65,4.5,4.6,75,84.1,160.4,10.9,25.8,263.3,31,0.7
2013,11,2013-11-13,한림2,33.463056,126.274444,구름많음,33,저층,5,2,19.64,34.16,8.07,6.82,0.57,3.1,4.4,98,105.5,187.1,15.8,24.3,328.7,27.4,1.01
2013,11,2013-11-13,한림3,33.294444,126.16,구름많음,24,저층,6.5,2,20.6,34.2,8.15,7.08,0.47,4.9,2.8,48.6,56.3,136.6,7.6,21.3,189.4,24.9,0.89
2013,11,2013-11-12,제주1,33.526944,126.532778,구름많음,10,표층,5,3,20.22,33.76,8.09,6.91,0.51,11.7,6.7,68,86.5,146.7,10.7,11.4,267.4,23.6,1.42
2013,11,2013-11-12,제주2,33.500556,126.427778,구름많음,25,표층,4.5,4,20.11,33.81,8.12,6.59,0.86,7.3,5.9,64.4,77.6,127.6,10.6,13.2,253.9,27,3.96
2013,11,2013-11-12,제주3,33.533889,126.568333,구름많음,20,표층,7,4,20.13,33.68,8.13,7.11,0.48,9,6,59.9,74.9,143.1,12.1,12.9,252,27,3.35
2013,11,2013-11-12,조천1,33.5375,126.855556,구름많음,15,표층,5.5,3,19.94,33.8,8.14,7.59,0.7,7.3,6.3,44.9,58.5,108.5,8.6,11.1,200.5,26.5,1.1
2013,11,2013-11-12,조천2,33.573889,126.732778,구름많음,48,표층,6,2,19.82,33.67,8.13,7.03,0.69,6.4,7.8,52.1,66.3,122.3,8.9,12.1,222.6,32.3,1.97
2013,11,2013-11-12,조천3,33.560556,126.666389,구름많음,32,표층,6,3,20.06,33.79,8.14,7.62,0.73,8,6,55,69,120.3,9.1,12.9,227.6,24.7,4.13
2013,11,2013-11-12,제주1,33.526944,126.532778,구름많음,10,저층,5,3,20.24,33.79,8.11,5.88,0.41,17.5,6.8,69.5,93.8,140.8,10.8,15.6,273.1,22.8,3.51
2013,11,2013-11-12,제주2,33.500556,126.427778,구름많음,25,저층,4.5,4,20.05,33.89,8.09,6.22,0.61,5,6.1,86.8,97.9,154.6,14.8,15.4,331.3,25.8,0.61
2013,11,2013-11-12,제주3,33.533889,126.568333,구름많음,20,저층,7,4,20.13,33.75,8.14,6.35,0.91,9.5,5.7,60.8,76,134.6,10.5,12.2,264.3,7.6,1.4
2013,11,2013-11-12,조천1,33.5375,126.855556,구름많음,15,저층,5.5,3,19.52,33.71,8.13,6.07,0.39,11.9,6.4,57.9,76.2,139.6,9.9,14,222,24.3,1.22
2013,11,2013-11-12,조천2,33.573889,126.732778,구름많음,48,저층,6,2,19.69,33.66,8.12,7.24,0.88,9.6,7.2,55.1,72,130.4,9.3,12.3,230.4,27.6,0.41
2013,11,2013-11-12,조천3,33.560556,126.666389,구름많음,32,저층,6,3,20.09,33.8,8.14,6.9,0.8,10.2,5.9,53.8,69.9,120.6,9.2,12.1,221.2,14.4,1.76
2013,08,2013-08-17,서귀포1,33.2625,126.661111,맑음,29,표층,12,2,26.81,31.22,8.14,6.96,1.08,8.4,1.7,20.2,30.2,124,1.2,7.4,198,1.9,0.9
2013,08,2013-08-17,성산포1,33.48,126.938611,맑음,14,표층,14,1,26.95,31.77,8.13,7.3,0.77,6.1,0.7,2.1,8.8,103.4,1.2,8,93.1,2,1.56
2013,08,2013-08-17,성산포2,33.411389,126.938611,맑음,8,표층,47,4,26.64,31.66,8.14,8.11,0.91,3.2,1.5,3.3,8,117.5,2.4,10.8,136,3,2.7
2013,08,2013-08-17,표선1,33.280833,126.7675,맑음,44,표층,7.4,4,27.18,31.04,8.15,7.1,0.85,13.5,2.9,28.2,44.5,159.8,4.2,10.5,197,1.3,2.67
2013,08,2013-08-17,표선2,33.325556,126.865556,맑음,31,표층,9,3,27.82,31.09,8.17,7.26,0.72,4.8,1.3,4.4,10.5,98.2,1.3,5.7,140.4,2.1,0.67
2013,08,2013-08-17,서귀포1,33.2625,126.661111,맑음,29,저층,12,2,21.29,32.96,7.98,6.22,0.45,11.5,6.7,44.2,62.5,144.1,8.6,11.1,238.8,3.4,2
2013,08,2013-08-17,성산포1,33.48,126.938611,맑음,14,저층,14,1,26.1,31.93,8.11,7.11,0.63,10.6,1.3,6.5,18.5,111.9,2,9.6,119.4,2,2.47
2013,08,2013-08-17,성산포2,33.411389,126.938611,맑음,8,저층,47,4,18.05,33.87,7.9,5.29,0.54,9.2,6.5,104.3,120,201.6,19.3,20.5,372.4,8.6,0.43
2013,08,2013-08-17,표선1,33.280833,126.7675,맑음,44,저층,7.4,4,18.94,33.61,7.92,5.52,0.63,5.9,9.5,95,110.5,196.4,17.5,18.7,352,2.4,0.9
2013,08,2013-08-17,표선2,33.325556,126.865556,맑음,31,저층,9,3,20.23,33.28,7.95,5.71,0.54,14.6,7.9,65.6,88.1,179.2,14.1,15.4,310.2,0.7,0.84
2013,08,2013-08-15,대정1,33.2025,126.251667,맑음,17,표층,8,2,28.3,30.8,8.14,6.66,0.88,4.5,0.9,3,8.5,109.1,1.3,7.6,119.9,0.7,1.13
2013,08,2013-08-15,대정2,33.22,126.3275,맑음,28,표층,9,2,28.28,30.86,8.14,6.88,1.05,4.9,0.7,3.2,8.9,99.6,0.7,7.7,144.4,0.6,1.33
2013,08,2013-08-15,대정3,33.237778,126.202778,맑음,28,표층,7,3,27.89,30.87,8.1,6.71,0.96,7.7,1.2,14.1,23,124.3,1.5,8.9,141.7,0.9,1.13
2013,08,2013-08-15,서귀포2,33.229444,126.4125,맑음,24,표층,9,2,29.28,30.59,8.16,7.05,0.9,4.1,0.9,0.5,5.5,110.9,1.2,8.4,138.9,0.8,1.33
2013,08,2013-08-15,서귀포3,33.229444,126.566944,맑음,49,표층,7,3,28.19,31.05,8.11,6.94,1.28,3.9,1.5,6.3,11.7,119.9,1.3,8.7,187.6,1.3,1.54
2013,08,2013-08-15,제주2,33.500556,126.427778,맑음,26,표층,9,2,29.28,30.78,8.24,6.78,1.19,5.9,0.1,0.5,6.5,110.1,0.8,6.9,114.4,0.5,0.87
2013,08,2013-08-15,한림1,33.376111,126.185,맑음,23,표층,10,1,29.93,30.47,8.16,6.57,0.88,4.5,0.4,0.7,5.6,90.7,0.2,5.3,124.4,3.6,1.1
2013,08,2013-08-15,한림2,33.463056,126.274444,맑음,32,표층,10,3,29.16,30.67,8.1,6.78,1.49,2.7,0.5,0.4,3.5,106.9,0.2,7.4,67.5,0.5,0.9
2013,08,2013-08-15,한림3,33.294444,126.16,맑음,20,표층,8,3,28.97,30.53,8.13,6.63,0.91,5,1,5,11,112.7,1.4,6.9,115.6,2.3,0.87
2013,08,2013-08-15,대정1,33.2025,126.251667,맑음,17,저층,8,2,21.97,32.62,7.99,6.04,0.7,8.1,2.6,57.4,68.1,131.3,9.1,9.8,267.1,0.8,1.1
2013,08,2013-08-15,대정2,33.22,126.3275,맑음,28,저층,9,2,19.52,33.24,7.94,6.1,0.6,8.6,6.2,64.1,78.8,169.4,12.7,14.7,332.4,1.2,1.13
2013,08,2013-08-15,대정3,33.237778,126.202778,맑음,28,저층,7,3,18.12,33.5,7.89,5.81,0.55,4,2.6,101.8,108.4,150.3,17.9,18.2,359,1.3,0.44
2013,08,2013-08-15,서귀포2,33.229444,126.4125,맑음,24,저층,9,2,21.43,32.8,7.98,6.49,0.68,6.7,4.8,43.6,55.1,154.3,8,10.5,272.2,0.4,1.34
2013,08,2013-08-15,서귀포3,33.229444,126.566944,맑음,49,저층,7,3,18.85,33.49,7.92,5.89,0.47,5.7,7.8,77.7,91.2,173.6,14.7,15.8,333.7,0.6,1.1
2013,08,2013-08-15,제주2,33.500556,126.427778,맑음,26,저층,9,2,21.31,32.8,8.07,5.99,0.7,8.1,3.3,58.2,69.6,184.9,7.9,13.1,259.9,2.6,1.8
2013,08,2013-08-15,한림1,33.376111,126.185,맑음,23,저층,10,1,24.86,31.9,8.06,6.54,0.73,5.8,1.3,20.1,27.2,136.3,1.8,9.4,169.3,0.8,2.03
2013,08,2013-08-15,한림2,33.463056,126.274444,맑음,32,저층,10,3,18.63,33.6,7.88,5.76,0.47,3,3.6,82.1,88.7,191.1,14.1,14.8,317.5,2,0.67
2013,08,2013-08-15,한림3,33.294444,126.16,맑음,20,저층,8,3,20.53,32.99,7.97,5.92,0.86,4.7,2.5,68.1,75.3,176.6,11.1,13.5,286.5,0.7,1.1
2013,08,2013-08-14,제주1,33.526944,126.532778,맑음,14,표층,6,3,28.45,31.6,8.3,8.59,1.06,5.8,0.4,1,7.2,148.7,0.6,12.3,52.8,2.7,5.16
2013,08,2013-08-14,제주3,33.533889,126.568333,맑음,22,표층,9,1,28.7,31.54,8.24,7.69,1.03,5.2,0.6,2,7.8,118,0.5,7.7,59,2.4,1.13
2013,08,2013-08-14,조천1,33.5375,126.855556,맑음,17,표층,7,2,26.37,31.78,8.18,7.22,0.88,11.6,1.5,49.4,62.6,170.9,2.7,9,304.8,0.9,1.51
2013,08,2013-08-14,조천2,33.573889,126.732778,맑음,44,표층,10,3,26.57,31.78,8.16,6.78,0.8,8.8,0.8,11.1,20.7,105.1,1.7,8.5,221.7,1,1.8
2013,08,2013-08-14,조천3,33.560556,126.666389,맑음,30,표층,10,2,27.71,31.62,8.2,7.01,0.86,6.4,0.3,1.5,8.2,93.6,1.4,6.1,147.2,1.2,0.93
2013,08,2013-08-14,제주1,33.526944,126.532778,맑음,14,저층,6,3,27.57,31.72,8.25,7.64,1.25,10.3,0.8,4,15,122.1,1.1,9.1,57.3,3.3,2.47
2013,08,2013-08-14,제주3,33.533889,126.568333,맑음,22,저층,9,1,23.77,32.43,8.16,6.95,0.89,9.3,1.6,18.9,29.8,134.7,2.2,11.4,111.5,2.4,2.69
2013,08,2013-08-14,조천1,33.5375,126.855556,맑음,17,저층,7,2,22.19,32.78,8.11,6.51,0.47,11.1,2.7,55.4,69.3,154.2,9.8,11.7,303.1,2.3,1.33
2013,08,2013-08-14,조천2,33.573889,126.732778,맑음,44,저층,10,3,17.6,33.75,7.96,5.47,0.43,8.7,3.2,122.4,134.4,218.5,20.2,20.3,429.6,4.4,0.44
2013,08,2013-08-14,조천3,33.560556,126.666389,맑음,30,저층,10,2,20.73,33.06,8.07,6.09,0.57,12.3,4.3,67.3,83.8,156.3,11,12.8,298.5,2.4,1.31
2013,05,2013-05-22,대정1,33.2025,126.251667,맑음,20,표층,13,1,16.18,33.95,8.12,8.09,0.43,16.3,2.1,23.6,42,121.4,5.2,8.9,174.5,1.4,0.46
2013,05,2013-05-22,대정2,33.22,126.3275,맑음,29,표층,13,1,16.3,34,8.14,8.46,0.3,5.5,1.5,18.2,25.2,127.7,4.4,12.7,187.2,1.2,1.25
2013,05,2013-05-22,대정3,33.237778,126.202778,맑음,27,표층,14,1,16.11,33.91,8.14,8.26,0.3,4.5,2,23,29.4,119.5,5.6,10,167.4,1.3,1.71
2013,05,2013-05-22,서귀포2,33.229444,126.4125,맑음,24,표층,11,1,16.3,34.02,8.12,8.21,0.49,9.2,1.9,22.4,33.6,145.8,4.4,11.9,200.4,1.3,1.07
2013,05,2013-05-22,한림1,33.376111,126.185,맑음,23,표층,14,1,15.96,33.9,8.14,8.12,0.54,9,3.1,29.9,42,119.3,6.1,8.7,170.1,1.7,1.36
2013,05,2013-05-22,한림2,33.463056,126.274444,맑음,32,표층,9,2,16.96,33.49,8.17,8.5,0.49,8.1,0.3,9.4,17.8,115.7,1.1,8,223.1,2.2,2.2
2013,05,2013-05-22,한림3,33.294444,126.16,맑음,20,표층,17,2,15.99,33.89,8.14,8.08,0.28,2.4,2.7,31.1,36.1,116.2,6.7,9.8,171.3,2.7,6.41
2013,05,2013-05-22,대정1,33.2025,126.251667,맑음,20,저층,13,1,16.09,33.96,8.15,7.9,0.39,7.6,2.3,24.9,34.8,119.2,5.3,11.1,169.5,1,0.44
2013,05,2013-05-22,대정2,33.22,126.3275,맑음,29,저층,13,1,15.54,34.01,8.14,7.78,0.39,11,3.8,41,55.8,144.9,8.5,10.5,219.7,0.7,7.75
2013,05,2013-05-22,대정3,33.237778,126.202778,맑음,27,저층,14,1,16.06,33.91,8.16,8.25,0.78,5,2,22.9,29.9,113.8,5.2,9.8,188.5,1.1,3.9
2013,05,2013-05-22,서귀포2,33.229444,126.4125,맑음,24,저층,11,1,15.72,34.06,8.13,7.78,0.3,10.5,3,41.4,54.9,149.7,7.8,12.4,202.9,1.4,1.36
2013,05,2013-05-22,한림1,33.376111,126.185,맑음,23,저층,14,1,15.77,33.9,8.16,8.01,0.39,9.4,3.4,29.3,42.1,110.6,6.6,9.9,172.5,1.5,3.55
2013,05,2013-05-22,한림2,33.463056,126.274444,맑음,32,저층,9,2,15.88,33.85,8.18,8.06,0.34,7.7,2.2,20,29.8,110,4.7,8.1,177.5,1.7,5.29
2013,05,2013-05-22,한림3,33.294444,126.16,맑음,20,저층,17,2,15.86,33.89,8.15,8.11,0.44,12,2.6,29.5,44.1,119.6,6.4,9.4,169,0.8,2.71
2013,05,2013-05-21,서귀포1,33.2625,126.661111,맑음,30,표층,9,2,16.97,34.02,8.16,8.21,0.28,7.7,2,42.9,52.6,170.5,6.8,11.6,246.7,1.1,2.77
2013,05,2013-05-21,서귀포3,33.229444,126.566944,맑음,52,표층,11,3,16.19,34.05,8.13,8.02,0.36,17.7,2.7,41,61.3,330.6,7,12.1,220.1,1.3,5.29
2013,05,2013-05-21,성산포1,33.48,126.938611,맑음,14,표층,14,2,16.84,33.64,8.18,8.46,0.59,7.6,0.9,5,13.5,145,2,10,184.4,2.2,4.94
2013,05,2013-05-21,성산포2,33.411389,126.938611,맑음,48,표층,15,2,17.45,34,8.15,8.21,0.41,5.1,0.6,10.3,16,117.7,1.9,8.4,173.6,1.4,2.58
2013,05,2013-05-21,제주1,33.526944,126.532778,맑음,11,표층,11,1,16.99,33.35,8.16,8.31,0.52,18.6,0.7,22.6,41.9,214.2,1.8,10.2,347.4,1.2,1.71
2013,05,2013-05-21,제주2,33.500556,126.427778,맑음,25,표층,14,1,16.86,33.45,8.16,8.33,0.59,10.9,0.8,15.3,27,169.7,2,10.8,219.8,1.9,1.07
2013,05,2013-05-21,제주3,33.533889,126.568333,맑음,18,표층,12,2,16.94,33.36,8.13,8.11,0.52,23,0.8,17.6,41.4,164.7,4.2,9.7,293.6,2.9,11.56
2013,05,2013-05-21,조천1,33.5375,126.855556,맑음,15,표층,13,2,17.26,33.5,8.16,8.49,0.55,17.1,2.3,110.9,130.3,289.3,8.7,14.2,650.9,2.5,8.04
2013,05,2013-05-21,조천2,33.573889,126.732778,맑음,45,표층,13,2,17.04,33.46,8.16,8.42,0.51,6.4,0.1,2,8.5,130.7,1.2,8.7,203,1.6,8.24
2013,05,2013-05-21,조천3,33.560556,126.666389,맑음,29,표층,10,1,16.96,33.43,8.17,8.43,0.67,9.1,0.3,5.3,14.7,139.2,3.8,9.1,220.3,1.8,1.6
2013,05,2013-05-21,표선1,33.280833,126.7675,맑음,42,표층,9,2,17.37,34,8.16,7.53,0.39,12.4,1.1,29.7,43.2,158.9,6,10.6,252.8,1.7,5.93
2013,05,2013-05-21,표선2,33.325556,126.865556,맑음,30,표층,12,1,17.67,34.05,8.16,8.2,0.33,20.1,1,32.5,53.6,208.2,4.6,9.5,302.4,1.5,1.25
2013,05,2013-05-21,서귀포1,33.2625,126.661111,맑음,30,저층,9,2,15.46,34.12,8.13,7.33,0.44,8.3,3.9,70.1,82.4,203.3,11.3,14.6,233.8,0.9,2.34
2013,05,2013-05-21,서귀포3,33.229444,126.566944,맑음,52,저층,11,3,15.1,34.1,8.11,7.13,0.22,7.9,3,82.1,93,163.7,12.3,12.6,244.3,2.2,1.97
2013,05,2013-05-21,성산포1,33.48,126.938611,맑음,14,저층,14,2,16.83,33.68,8.19,8.36,0.46,8.8,0.7,7.2,16.7,165.2,1.8,9.8,183.3,1.7,1.79
2013,05,2013-05-21,성산포2,33.411389,126.938611,맑음,48,저층,15,2,16.38,34.15,8.17,8.03,0.47,7.4,1.3,12.9,21.7,87.9,2.9,4.7,178.2,1.5,8.21
2013,05,2013-05-21,제주1,33.526944,126.532778,맑음,11,저층,11,1,16.88,33.4,8.18,8.46,0.94,24.9,0.7,9.3,35,264.9,1.5,3.3,236.4,0.8,1.68
2013,05,2013-05-21,제주2,33.500556,126.427778,맑음,25,저층,14,1,16.13,33.7,8.16,8.28,0.65,26.9,0.9,17.3,45.1,128.4,1.7,9.5,195.6,0.4,1.04
2013,05,2013-05-21,제주3,33.533889,126.568333,맑음,18,저층,12,2,16.06,33.76,8.17,8.28,0.44,11.6,1.5,12.4,25.5,132.3,2.9,9.9,179.1,1.1,1.71
2013,05,2013-05-21,조천1,33.5375,126.855556,맑음,15,저층,13,2,16.7,33.67,8.19,8.48,0.36,11.6,1.3,11.2,24.1,207.9,2.9,6.7,202.9,1.9,2.23
2013,05,2013-05-21,조천2,33.573889,126.732778,맑음,45,저층,13,2,16.12,33.75,8.17,8.25,0.64,11,1.9,12.5,25.3,132.6,3.1,9.6,191.3,1.1,1.68
2013,05,2013-05-21,조천3,33.560556,126.666389,맑음,29,저층,10,1,16.17,33.71,8.17,8.21,0.46,6.9,1.7,14,22.5,143.6,3.9,9,191.5,1.05,2.6
2013,05,2013-05-21,표선1,33.280833,126.7675,맑음,42,저층,9,2,15.08,34.18,8.1,8.1,0.31,6.7,3.1,98.4,108.1,280.5,15.2,18.3,288.6,1.6,6.21
2013,05,2013-05-21,표선2,33.325556,126.865556,맑음,30,저층,12,1,16.92,34.12,8.17,8.13,0.38,7.9,0.9,10.8,19.7,454.6,2.3,6.6,175.7,1.2,10.93
2013,02,2013-02-17,대정1,33.2025,126.251667,구름조금,26,표층,6.2,2,14.24,34.09,8.22,8.39,0.74,3.5,1.5,64.4,69.4,115.8,12.6,16,254.3,3.05,1.65
2013,02,2013-02-17,대정2,33.22,126.3275,구름조금,24,표층,7.1,3,14.39,34.13,8.24,8.14,0.91,1.9,1.7,56.8,60.4,151.6,11.5,15,237.6,3.3,2.8
2013,02,2013-02-17,대정3,33.237778,126.202778,구름조금,28,표층,7.1,3,13.8,33.98,8.2,9.06,0.85,12,2.3,109.3,123.6,169.3,17.4,20.4,340.2,3.15,2.43
2013,02,2013-02-17,서귀포2,33.229444,126.4125,구름조금,18,표층,7.5,1,14.62,34.13,8.24,8.21,1.15,5.8,2.4,58.1,66.4,157.8,11.1,12.2,238.3,2.45,1.27
2013,02,2013-02-17,한림1,33.376111,126.185,구름많음,7,표층,7.2,2,14.08,34.12,8.23,8.44,0.91,2.8,2,67.3,72.1,123.4,12.8,13.1,265,2.05,1.44
2013,02,2013-02-17,한림2,33.463056,126.274444,구름많음,35,표층,7.5,1,13.92,34.11,8.21,8.35,1.79,3,2.1,68.6,73.7,123.7,13.2,16.8,266.9,1.45,1.07
2013,02,2013-02-17,한림3,33.294444,126.16,구름많음,24,표층,8.3,1,14.2,34.1,8.15,8.49,1.52,0.2,2.5,118,120.7,215.6,14.7,19.7,299.3,1.65,1.45
2013,02,2013-02-17,대정1,33.2025,126.251667,구름조금,26,저층,6.2,2,14.24,34.09,8.22,8.12,0.79,1.8,1.7,66.4,69.8,154.4,12.1,15.1,255.9,2.3,1.62
2013,02,2013-02-17,대정2,33.22,126.3275,구름조금,24,저층,7.1,3,13.93,34.08,8.23,8.09,0.91,1.9,1.9,58.7,62.5,168.7,11,13,243.1,3.45,2.83
2013,02,2013-02-17,대정3,33.237778,126.202778,구름조금,28,저층,7.1,3,13.84,34.01,8.21,8.57,1.09,6.7,2.1,85.8,94.6,138.9,14.2,15,295.8,1.95,2.57
2013,02,2013-02-17,서귀포2,33.229444,126.4125,구름조금,18,저층,7.5,1,14.62,34.13,8.23,8.19,1.18,5.2,2.1,65.2,72.5,118.6,11.5,13.4,233.6,7.05,0.84
2013,02,2013-02-17,한림1,33.376111,126.185,구름많음,7,저층,7.2,2,13.95,34.12,8.21,8.49,0.89,4.9,2.1,68.3,75.3,153.2,12.9,13.5,260.2,1.05,1.04
2013,02,2013-02-17,한림2,33.463056,126.274444,구름많음,35,저층,7.5,1,13.74,34.1,8.2,8.33,1.23,4.8,2.3,70.3,77.4,149.5,13.2,15.1,270.8,0.75,1.25
2013,02,2013-02-17,한림3,33.294444,126.16,구름많음,24,저층,8.3,1,14.2,34.11,8.22,8.29,1.55,0.4,2.2,76.9,79.5,158.2,12.7,14.1,253.8,2.2,1.27
2013,02,2013-02-16,서귀포1,33.2625,126.661111,맑음,15,표층,13,2,14.79,33.78,8.22,8.66,0.96,3.9,1.8,77,82.8,139.4,12.9,13.1,460.3,0.5,2.95
2013,02,2013-02-16,서귀포3,33.229444,126.566944,맑음,15,표층,10.5,1,14.96,34.08,8.21,8.27,1.44,5.4,1.8,63.6,70.8,173.8,11.6,17.9,264.5,7.7,1.62
2013,02,2013-02-16,성산포1,33.48,126.938611,맑음,23,표층,10.5,2,13.14,34.16,8.25,8.44,1.13,14.6,1.8,58.5,75,164.7,13.7,14.8,195.2,7.55,2.43
2013,02,2013-02-16,성산포2,33.411389,126.938611,맑음,42,표층,8.5,2,13.75,34.19,8.23,8.43,0.86,2.5,2.6,69,74.1,130.2,13.2,16,263.1,5.65,2.4
2013,02,2013-02-16,조천1,33.5375,126.855556,맑음,18,표층,5.5,2,12.85,34.13,8.21,8.59,0.99,4.4,2.4,81.7,88.4,174.7,16.1,21.1,286.9,2.65,1.79
2013,02,2013-02-16,조천2,33.573889,126.732778,맑음,47,표층,7.8,2,13.09,34.06,8.2,8.61,0.91,1.5,2.2,79.8,83.5,153.4,15,17.1,288.9,3.3,2.2
2013,02,2013-02-16,조천3,33.560556,126.666389,맑음,32,표층,16,2,12.59,33.87,8.17,8.66,0.91,13.2,2.2,91.5,106.9,155.4,15.4,19.4,337.1,1.15,2.77
2013,02,2013-02-16,표선1,33.280833,126.7675,맑음,13,표층,10.5,2,14.76,34.08,8.26,8.39,1.47,3.7,2,63,68.8,159.6,11.7,17.9,268,2,3.56
2013,02,2013-02-16,표선2,33.325556,126.865556,맑음,27,표층,9.5,2,14.61,34.15,8.24,8.26,1.52,3.4,2.2,61.2,66.8,159.8,11.6,15.5,246.1,1.85,2.4
2013,02,2013-02-16,서귀포1,33.2625,126.661111,맑음,15,저층,13,2,14.72,34.07,8.23,8.43,1.09,5.3,1.9,61.7,68.8,106.1,12.4,18.6,258.3,2.3,1.39
2013,02,2013-02-16,서귀포3,33.229444,126.566944,맑음,15,저층,10.5,1,14.93,34.11,8.2,8.23,0.91,4.2,1.7,58.9,64.9,165.1,11.9,14.7,238.3,2.5,1.24
2013,02,2013-02-16,성산포1,33.48,126.938611,맑음,23,저층,10.5,2,13.07,34.16,8.22,8.53,1.09,5.1,2.6,77,84.6,145.6,13.9,15.9,278.3,8.6,2.2
2013,02,2013-02-16,성산포2,33.411389,126.938611,맑음,42,저층,8.5,2,13.28,34.17,8.22,8.53,0.89,3.8,2.6,69.4,75.8,161.3,13.1,19.1,265.4,3,2.6
2013,02,2013-02-16,조천1,33.5375,126.855556,맑음,18,저층,5.5,2,12.81,34.13,8.22,8.45,1.09,6.3,2.4,82.1,90.9,170.7,15.7,18.9,288.3,3,1.62
2013,02,2013-02-16,조천2,33.573889,126.732778,맑음,47,저층,7.8,2,13.09,34.06,8.21,8.52,0.94,4.2,2.3,79.3,85.8,169.7,15,18.2,294.1,4.1,2.6
2013,02,2013-02-16,조천3,33.560556,126.666389,맑음,32,저층,16,2,13.09,34.03,8.22,8.64,0.76,6.5,2.3,89.1,97.8,228,15.2,18.1,332.6,4.45,2.77
2013,02,2013-02-16,표선1,33.280833,126.7675,맑음,13,저층,10.5,2,14.78,34.08,8.21,8.47,1.05,3,2.1,63.9,69,149.1,11.6,14.4,269.1,3.75,3.18
2013,02,2013-02-16,표선2,33.325556,126.865556,맑음,27,저층,9.5,2,14.46,34.17,8.23,8.11,0.96,2.3,2.8,64.7,69.7,113.3,12.5,18.7,252.7,12.35,2
2013,02,2013-02-15,제주1,33.526944,126.532778,구름조금,24,표층,11,2,13.36,34.02,8.23,8.5,0.72,14.7,2.2,78.9,95.7,180.3,15.1,15.6,299,11.05,2.17
2013,02,2013-02-15,제주3,33.533889,126.568333,구름조금,13,표층,9,2,13.2,33.97,8.28,8.42,0.7,7.3,2.2,85.5,95,126.2,11,12.1,321.8,5.95,4.77
2013,02,2013-02-15,제주1,33.526944,126.532778,구름조금,24,저층,11,2,13.38,34.02,8.27,8.64,0.8,3.3,2.2,81.3,86.9,171.8,14.8,18.4,298.7,5.4,1.59
2013,02,2013-02-15,제주3,33.533889,126.568333,구름조금,13,저층,9,2,13.22,33.97,8.29,8.51,0.91,12.4,2.3,86,100.7,193.5,15.2,24.3,315,5.2,6.24
2013,02,2013-02-14,제주2,33.500556,126.427778,구름조금,28,표층,8.5,2,13.46,34.03,8.2,8.5,0.84,15.3,2.5,87.8,105.7,166.7,14.8,19.2,303.8,4.75,3.55
2013,02,2013-02-14,제주2,33.500556,126.427778,구름조금,28,저층,8.5,2,13.38,34,8.21,9.16,0.99,11.3,2.2,80.5,93.9,161.2,15.2,17.4,299.7,1.35,2
2012,08,2012-08-23,제주1,33.526944,126.532778,구름많음,11,표층,6.5,3,25.36,31.53,8.31,7.54,1.25,5.5,1.1,5.2,11.8,147.9,1.6,17.7,182.7,13.2,2.52
2012,08,2012-08-23,제주2,33.500556,126.427778,구름많음,24,표층,7.5,2,26.62,31.2,8.34,7.5,1.02,6.7,1.3,5.8,13.9,152.2,1.5,15.3,173,11.2,2.49
2012,08,2012-08-23,제주3,33.533889,126.568333,구름조금,15,표층,6.5,2,25.79,31.4,8.31,7.6,0.96,5.9,1.5,18,25.4,213.3,1.9,21,299.7,3.9,2.35
2012,08,2012-08-23,조천3,33.560556,126.666389,구름조금,31,표층,6.5,3,24.81,31.86,8.28,6.98,0.98,1.9,1.6,5.3,8.7,155.1,1.7,15.7,200.7,10.1,2.78
2012,08,2012-08-23,제주1,33.526944,126.532778,구름많음,11,저층,6.5,3,25.33,31.55,8.31,7.52,1.17,27.3,1.4,11,39.7,179.4,1.7,18.4,201.9,12.9,2.06
2012,08,2012-08-23,제주2,33.500556,126.427778,구름많음,24,저층,7.5,2,19.49,32.71,8.19,7.13,0.3,8.2,3.1,49.2,60.6,129.5,10.1,15.8,257.6,5.8,0.84
2012,08,2012-08-23,제주3,33.533889,126.568333,구름조금,15,저층,6.5,2,23.59,31.93,8.24,7.43,0.86,7.9,2.5,19.9,30.4,198.3,3.7,17.3,216.7,4.8,1.71
2012,08,2012-08-23,조천3,33.560556,126.666389,구름조금,31,저층,6.5,3,20.2,32.69,8.19,7.42,0.45,6.7,3.3,37.3,47.2,158.7,7,21.1,255.6,9,1.88
2012,08,2012-08-22,서귀포1,33.2625,126.661111,구름조금,13,표층,7,3,23.66,31.4,8.21,7.63,1.09,6.3,2.1,40.5,48.9,187.2,2.8,16.4,357.5,5.1,2.75
2012,08,2012-08-22,성산포1,33.48,126.938611,구름많음,15,표층,7.5,2,21.9,32.44,8.16,7.45,1.74,57.4,1.5,7.7,66.5,216.2,4.8,24.9,207,4.6,2.55
2012,08,2012-08-22,성산포2,33.411389,126.938611,맑음,41,표층,10.5,3,21.61,32.59,8.15,6.68,0.75,6.8,2.2,15.6,24.5,132.4,4.6,14.7,235.4,10.6,3.73
